Class,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4
2,58.60203107,94.16361841,2.346581949,50.3235069,155.1676175,22.36239166,19.90531712,134.2293747,23.15155856,36.70153268,91.96951477,15.8047503,100.4511462,70.73726958,-73.28782391
2,30.7988971,85.45044194,12.95835543,93.70717656,123.2733806,10.75148833,25.03138169,115.2132214,24.16531066,82.77651237,139.5924819,18.07031238,90.83129869,66.98009915,-39.23497165
2,71.89908403,85.4382726,-1.548096778,61.43462175,141.2448259,33.30121239,82.74580076,29.99034389,-85.17775082,19.12238607,123.4544354,42.96314624,91.16345107,76.4635645,-23.58492655
2,98.97051376,138.4722718,-19.42933011,90.65286634,31.68784496,-75.97026696,36.71895068,92.94295501,7.189383779,17.52029517,133.1528825,22.90649732,81.83828001,152.873176,4.538207972
2,-4.726759817,90.47600295,10.59152663,-7.785682503,130.7229134,19.68969409,59.40486035,14.24981302,-74.5425805,14.87089662,159.4570393,9.418255479,13.48264245,103.5598708,1.165227286
2,-4.264128321,84.12184872,26.34040643,111.7190942,124.9300341,-21.45663613,26.86592493,89.6978446,21.22349339,56.83364745,91.68638158,4.906501914,87.71029708,138.6036496,25.84069053
2,58.31438651,97.63679124,-5.851194025,67.18218483,140.9948684,5.549699102,52.07473308,149.0719489,22.07424599,61.44373216,37.73860631,-51.9123441,87.25728964,75.70713257,-44.26206431
2,74.91988875,140.5843389,21.82099862,80.53610839,44.55051522,-49.17699035,63.13102249,15.03478691,-64.08323131,25.91678403,84.75987076,10.35469076,51.75161021,138.1871836,27.29393154
2,92.92788745,136.0654601,16.80219491,78.72876904,84.77936585,-12.98584955,70.10390455,9.412632012,-66.11355128,34.29158897,118.1048189,35.49678059,59.33260924,90.98826125,1.834382281
2,82.50959831,43.22081498,-45.41667049,87.43106288,124.0693215,16.55153925,27.08987548,85.72886733,11.48173777,51.93237756,84.39109455,7.329453695,92.39570486,62.89497772,-36.34851226
2,9.095960981,82.22387845,26.30959553,12.2704578,125.4158441,41.7305348,91.29851364,77.25789886,-23.09666323,71.67388835,84.89918359,-1.183377153,61.94822956,6.185335544,-76.52901202
2,9.270329509,81.07947749,25.42479861,60.6697866,7.536903422,-77.1665218,103.0107463,41.63700495,-88.47578472,71.46660853,85.55548158,-0.409634907,83.19437591,31.88167881,-83.78111484
2,38.17855785,88.92641367,24.81701689,96.11867777,82.01891948,-67.43947247,81.12841367,61.84392215,-72.65158997,60.59684915,31.04841739,-77.0083404,75.56320364,154.5171992,25.16830979
2,41.97057532,102.2897628,11.0205147,18.17427706,142.013373,38.48502633,-1.304613733,122.8275224,31.70660065,73.04478827,57.4240661,-47.21228339,53.99971372,147.6340712,24.35564869
2,71.57337729,57.57186508,-48.3497905,12.49820304,95.09089891,11.83337747,67.79130119,143.3506593,-0.603677688,48.24778904,151.1817965,21.29454303,38.35236867,104.9743008,7.843013962
2,66.94108127,10.95446332,-50.64995186,66.57227378,95.73059297,-11.54811881,83.98748363,33.78732897,-47.48270998,98.71260603,50.5434645,-44.12210677,34.11125129,143.5742635,7.064946753
2,102.8066947,132.7219932,11.09560714,120.1288116,113.7628251,-16.91804783,61.96442976,7.172338179,-75.51143729,13.69662511,79.47544675,28.26247233,104.318976,40.17850786,-87.1394733
2,102.0311222,51.09184526,-83.57611286,-9.165917613,81.90657461,24.67867958,87.96581298,39.85294403,-77.56497816,54.64122064,91.88183545,4.525659398,33.77035788,143.1932458,52.43103451
2,36.07824165,108.2306038,-10.7202421,75.64522367,41.55300083,-79.31699272,60.54521998,12.76444132,-73.84047221,14.23779437,102.6033074,1.496844729,90.9311503,58.01769465,-82.87583133
2,-2.663795525,123.0369434,30.79748807,70.75209208,57.92130555,-49.99581641,14.88572042,93.73912747,15.82922971,87.18632789,75.25276663,-44.95689273,68.1187627,139.208466,10.08540181
2,97.74682263,139.5094014,-17.38522764,105.7536749,54.81927811,-79.98410782,80.59773766,87.6959898,-19.68500255,81.05171612,153.0810529,6.618154606,18.26017399,132.8621309,26.22144185
2,56.40420775,146.3330436,27.97922451,68.52648538,139.2810086,9.158693719,-1.686259119,122.6139541,32.01164918,72.1082012,57.71741237,-47.67533264,57.73134634,97.7581549,-7.253339712
2,80.53633934,54.51183019,-70.51635513,83.51195472,151.5581312,15.71255316,79.18022392,93.89692797,-7.638783376,20.50107119,132.7264929,35.17400687,36.27717386,99.61048729,23.2082439
2,14.59232172,93.86881781,15.73965106,53.41706092,150.7937907,17.10695659,17.07367633,142.427435,37.515464,-3.458113866,123.55977,29.20119143,58.58106672,98.78258662,-7.878891575
2,63.90849341,148.4926733,-32.82636842,63.75434973,7.201310543,-66.00038246,14.37055991,100.1498095,5.881103347,12.52357782,163.7777285,-7.305770403,42.40314198,165.8471388,-24.24690821
2,68.56397112,140.0862139,6.666593888,-10.24860744,81.5064259,11.5061759,54.3069418,147.6931283,24.94185768,16.8763537,93.54017976,16.72567071,-0.432745131,122.8615102,30.17216051
2,60.37265808,38.99479892,-54.12682275,17.09748375,92.98401705,19.04584186,58.42192275,97.38362821,-5.752199216,88.08224244,75.70002804,-42.20843634,21.29648829,140.3204968,41.74586983
2,53.40180416,83.872426,8.960050968,66.40956673,15.68376225,-59.21230157,19.94277553,115.7441686,21.95346544,53.37780659,138.9351776,28.0847726,89.60294708,123.2778985,18.14880671
2,77.63332479,18.06039399,-60.54432744,92.66863553,45.32786192,-57.60176674,143.4705447,68.89980312,105.8752333,82.43941426,135.9219164,-1.317541463,30.66366797,147.2818023,20.9698445
2,94.0577827,123.2082944,10.47136395,24.48249528,115.3298639,23.24309385,31.25713279,85.32809928,13.1521082,64.74075378,15.27194812,-62.13146286,90.8455775,66.47556921,-40.51852341
2,35.87097536,104.3088117,-13.94331306,60.34186635,99.31718222,-18.68482313,50.91721032,142.6409067,-25.04697426,-5.207519109,87.61278915,-20.65793915,82.01667301,78.98756805,-21.61389886
2,72.19171589,136.4890097,30.42440567,102.8313304,133.5714899,8.830224751,119.5115931,113.3690171,-19.43220253,13.04583067,80.24352484,25.81362748,90.35919929,78.06105555,-24.40599955
2,59.16137722,151.1231288,14.01456023,77.28638977,18.58591616,-60.70615748,-0.009691121,88.26305548,15.98927613,25.60327954,96.20516261,10.43888132,102.5021332,66.34978139,-51.5398422
2,-1.686711272,122.6450024,31.74621965,13.91811719,94.40032244,14.3607745,40.17756451,103.245796,7.635898526,17.68569605,141.831331,38.16193727,86.95569036,75.74141202,-45.9354514
2,62.58061494,134.0057509,37.54683124,47.55829782,90.18153713,19.95450787,0.56517533,79.52776966,30.27127004,26.10571705,84.88354175,24.54879231,64.16391773,86.99491262,11.70697463
2,70.84483449,57.71473867,-50.11752897,89.64109853,74.18237039,-41.5930006,17.47455568,142.7882228,36.74950269,60.40483117,37.20429855,-54.16885261,-7.950691065,80.04101468,16.55198396
2,34.90638092,89.2352082,14.12751503,93.1112509,136.2424271,16.01435512,108.1489339,122.6277068,-1.206028933,12.43228128,85.06439721,21.00868841,34.42982831,118.4084157,35.58362518
2,52.72573363,91.85023531,6.524279579,-14.32839336,110.7186547,55.74402184,84.22797366,80.94047206,-17.70942749,77.88932109,135.6680307,39.80977864,88.88705835,40.7445122,-76.77321402
2,64.78244353,16.51911309,-60.12234395,7.806741708,77.75661574,16.19516351,23.51930404,115.1897655,24.12194336,80.77015327,44.38319565,-43.20311716,29.8306277,85.49448554,12.38649698
2,89.62431233,35.98263171,-73.92611426,32.50598668,89.69738813,10.21889375,62.33149099,138.896926,30.81675786,77.32235928,85.24848061,-16.29576674,67.83276732,9.298645043,-69.13356178
2,0.458619628,122.572208,31.39168893,89.60780985,74.92981947,-41.36929044,53.98483048,148.1290155,25.08998309,42.64429733,102.3551064,12.35328488,22.05984149,141.2173107,40.14926079
2,12.65417677,94.28189309,30.79810063,98.10015636,74.02488612,-70.08736818,35.96077151,98.7008318,24.40519401,80.91375569,93.17699547,-3.720861389,22.34972756,131.7313415,38.77742002
2,105.5744497,46.76547914,-75.88704264,68.72496201,9.809506178,-67.73874165,62.4021165,138.7225801,32.10579949,107.7321207,123.017594,-0.544394942,12.91429721,84.50201508,22.44767203
2,-1.597081719,117.1039166,47.58276846,52.96610883,97.17232295,7.988687174,-1.806170643,86.71964943,26.43669025,39.0888437,139.185516,50.42754862,25.88176257,94.38911357,19.90212427
2,22.38104556,121.4717758,44.03892493,44.81565978,88.61692919,13.13625788,118.7127924,114.3129294,-20.23028963,60.1543854,5.587437753,-78.01292905,69.79879152,137.078917,32.32746547
2,77.57681885,85.31209402,-15.78218799,67.43826945,9.493288053,-69.65539142,62.75820052,139.1048215,31.06612015,87.04191026,37.10150796,-77.24997305,105.0766803,46.34281086,-76.81959856
2,55.25190919,147.0071052,25.11260808,86.89883572,75.46875792,-45.96245249,41.61558521,102.4180314,9.622799061,57.23637767,97.83717509,-7.958415674,17.43484977,141.9554196,37.34317442
2,81.97263796,72.00467711,-29.46541438,49.03308684,87.3162749,28.88566598,0.208950723,77.58605812,36.27165961,19.06445185,109.794991,53.12908511,27.93912113,81.47633699,34.06323551
2,106.9780111,45.95468539,-74.42810735,93.79441736,135.7566299,16.59706156,35.31957396,89.04413946,14.33907776,107.2732285,122.8333975,-2.991516889,69.82089729,9.55518352,-66.54379803
2,39.94136214,143.9244546,47.41322906,1.273416765,120.1195103,48.74664732,86.28179769,44.89598601,-75.39924255,109.4361761,126.0238448,-22.67868994,79.9314105,84.53674981,-18.92211089
2,37.09195368,92.89018776,9.359965823,63.39527343,14.09726844,-79.59127785,73.735524,157.4903722,-4.954104532,49.96924039,156.9047942,9.40188857,58.92357248,94.03647905,-4.415296093
2,36.16742535,92.95376369,10.21606871,76.09101211,90.84146763,-20.30836338,18.69163874,135.7743462,14.29916419,87.67619836,143.9509169,-18.3401012,72.5932239,157.8976874,-3.038384398
2,-3.924315514,90.66040959,24.76291293,27.03315856,159.8839407,24.48328181,41.35085235,25.43317779,-69.35188099,12.93812465,98.85888657,14.6969241,74.36415505,75.13781851,-77.89127024
2,-7.068765911,79.90305031,17.37452341,55.46568393,146.9480414,26.91563239,59.60932958,96.78473597,-4.517017193,42.37069965,102.5190037,11.77004665,70.15309159,139.0740027,9.064032033
2,88.87434371,36.14688974,-75.75055279,58.86012571,152.3729829,20.21083591,107.2347095,53.93685317,-75.18732057,82.93243774,152.3161977,6.463959712,82.2138788,86.68922031,-18.17463175
2,41.67108931,103.1200505,9.159496817,20.61992764,140.6842065,42.55799486,89.15288616,74.74955226,-42.53333771,-0.550726739,122.7889046,32.84731367,-5.345313938,79.09184495,20.54562515
2,120.8422404,111.618584,-16.34704076,102.2909819,41.20028718,-89.80238009,9.402746542,81.38301919,24.48852076,101.1229367,133.6745102,9.713833224,61.17309715,141.880729,33.95115702
2,4.843026567,128.2143177,15.7463159,1.359343498,88.8882784,14.14485121,145.6314163,68.75636984,105.9747143,61.68967399,150.9984282,11.45040468,68.93547433,87.57995423,-13.1350052
2,59.78633853,93.50469307,-1.965570779,7.888841043,91.63256417,18.20550428,35.96423058,92.88590794,10.6088637,17.68494255,132.6616767,28.09619259,98.71977765,139.2506805,-16.0209964
2,26.69294503,84.47216388,26.3300596,47.13927356,125.8280814,45.47072636,77.79974995,71.6170103,-23.87061879,62.61081152,87.40880403,10.71238838,74.26490568,122.8701266,26.59757577
2,41.97710645,89.0043598,17.13593829,90.90204209,77.30831357,-23.45566529,102.3859639,131.5033715,12.19233607,84.70432939,30.38811815,-82.91791055,12.49914521,125.1181399,42.45140077
2,11.64283038,89.23970239,28.50005228,17.96327228,132.4888439,33.03559812,59.50624712,28.48349696,-78.02788895,75.34510347,93.72106395,-10.13076354,93.22443873,79.75982477,-71.58207737
2,33.35221525,89.90643348,10.63871457,88.30962703,36.04816457,-75.23539517,107.0660002,123.0104559,-4.246115574,106.1898794,45.40116921,-75.5110303,92.33625952,136.994259,13.20326092
2,4.310773973,127.4011303,20.88744062,94.63510761,45.2215532,-53.5251964,29.2611522,146.5875438,24.28047961,70.9712606,86.65957615,-7.770487867,103.6575493,66.29892509,-49.62637144
2,105.0608917,55.9112038,-74.81817567,13.0427064,91.12246463,15.7800263,39.24973777,91.88684225,9.42467126,70.72651865,7.185980187,-71.95739748,22.85662179,132.7694822,19.34307354
2,61.6397046,92.59767707,-2.18180069,90.72781937,31.30301082,-76.62595974,9.12639445,91.10784992,16.49007045,83.87178382,151.0433028,8.333264973,80.60757941,86.52039649,-21.05928662
2,62.00756622,37.35177576,-51.12942595,57.90129825,97.62040328,-5.866881538,68.05199723,139.2544437,10.53065156,-10.17510362,80.99339491,13.57637288,88.29149728,75.31908705,-42.72261018
2,89.22791142,74.83598353,-41.52278277,71.97917969,58.43881691,-48.50117843,56.30788732,98.50961335,-8.604517539,68.75613124,138.9057344,11.48439873,40.36923902,103.2228239,8.718605691
2,96.02217528,139.0692143,-25.75320204,87.99515751,30.40505696,-78.30317986,105.4581689,46.7658729,-81.16664989,65.97022641,4.10883383,-76.59801574,79.32247133,86.81048753,-24.33853405
2,84.68288382,30.14395859,-81.83056312,12.01257802,79.30031433,26.45038381,103.9029657,39.39443605,-87.31532559,45.98222028,87.8893649,14.59995203,103.7407945,131.4426571,11.22972914
2,37.09811923,99.13601099,25.40028423,84.19056013,151.285296,17.8465819,63.70100227,98.2402261,11.7667383,57.51366714,28.26986054,-73.90329098,80.12680178,93.60392587,-5.23658844
2,93.84772673,123.2029261,11.82778724,82.41752829,44.9403565,-48.23738233,76.59781651,76.2327577,-5.317156801,30.56544251,85.35399671,12.98427816,65.0580074,15.54437615,-62.09542938
2,89.17205103,75.09326605,-41.9532173,40.63870319,103.1442569,9.273692517,56.73561717,98.28078781,-7.974102698,0.537540611,121.341972,35.87099108,68.35061122,139.1614765,10.99578693
2,77.5658941,85.16148345,-15.41716291,87.65173934,37.02062727,-75.79363834,34.15155292,118.3440425,34.7191959,107.3243523,123.0281859,-1.900112085,63.43023073,138.5133947,32.97650171
2,81.55488939,87.86560208,-18.68386227,78.59902168,154.755277,7.548041946,107.9031211,55.5573096,-79.37940557,87.21161402,38.51151847,-80.75147088,35.21960753,92.9286748,11.75431288
2,9.086388914,125.912369,30.79575678,52.59767593,97.4295055,13.31097714,33.59310905,144.7651933,32.24419849,77.0692723,22.77830272,-59.48744859,102.5470228,69.05466551,-49.40080357
2,68.93571121,143.8761367,2.697497797,62.64542598,37.23299227,-50.21458321,52.22525144,150.1015545,22.338697,58.15256385,100.2829298,-7.987007958,-1.256772911,122.0564568,33.78440677
2,46.13689294,88.37676119,12.73884608,104.2743447,39.2092173,-87.04692463,23.4400902,121.4040549,43.79276882,83.33287956,30.09309074,-83.42988338,119.7660598,113.5538931,-19.23397934
2,103.0190596,38.6276032,-89.24364296,12.9438401,78.93099481,27.22060991,118.8815714,113.7944222,-20.93474959,70.41440426,137.0043782,31.71739677,22.93281891,119.9470164,46.03450988
2,2.939678112,127.3003488,13.51816833,81.36030004,16.20006167,-57.08374108,27.63061785,95.60291142,9.49219594,-1.182578916,88.18058537,11.13687389,79.11472923,136.9280895,-3.511280495
2,67.10774325,16.04831004,-75.17093324,84.03761205,46.96773715,-71.40910211,82.01993997,144.7954111,-20.58743858,56.84578435,94.9859302,-6.099336586,97.86419782,68.2141968,-68.28763008
2,67.55832651,54.83776768,-35.27738328,63.03550996,87.16710813,10.34573631,48.98153847,89.41227428,22.41545782,18.67914849,112.6852858,43.77713147,55.11066983,28.68181704,-53.13367947
2,105.588877,37.87697822,-86.11519175,70.64958779,85.90706769,-2.418280843,61.80339496,5.674637421,-75.47967618,85.19519768,29.10187772,-81.68889979,69.99744762,136.455829,32.53023603
2,40.42786042,165.261075,-7.138374304,38.09074552,106.9485514,-9.508346188,-6.64795033,93.21867639,8.781542831,16.67952237,158.12244,9.341814518,75.59245839,42.29920309,-79.47016373
2,98.12933336,59.35012483,-60.37799856,56.60421543,162.1965015,-8.147601902,68.2375758,148.0634507,-27.12362003,-12.99779789,94.36962202,3.269236194,30.31967273,161.5925029,1.84445674
2,73.84179238,157.2662162,-3.317247783,12.73103355,91.92767154,17.45656941,51.30522078,156.3913343,12.35051204,59.17982881,94.03856984,-3.103724752,63.90726632,14.66534355,-79.34065447
2,22.78379681,132.9212383,20.95302055,66.73899684,8.246410512,-76.1812893,13.20294514,91.17004799,17.03677075,80.06138236,87.22562297,-20.8781575,37.74941741,92.53235585,7.783358375
2,72.7440663,157.463288,12.46672104,94.52905842,76.88049536,-74.08570313,81.88993676,55.40453488,-72.6500242,36.07190011,92.14890011,16.84294791,57.91043075,95.22035149,3.101172116
2,-11.01911935,89.19278956,7.689782751,63.73791618,157.2453528,5.020329662,109.8436835,47.84960923,-79.58550549,74.99374416,144.7667967,-10.61558286,63.09100335,93.34066452,-15.29908835
2,58.2777447,97.48286939,-7.164635094,71.24231906,58.28875078,-49.09897996,70.00292624,139.0454507,8.823889248,15.85751439,93.59011558,15.91025936,-8.624667239,80.7353256,14.44579192
2,74.34415207,10.76408133,-48.47063936,106.723699,51.21151981,-42.93036761,-3.516453076,92.73343248,0.905233832,65.77748636,146.4728569,3.809009601,85.32205375,131.9872905,-9.802884991
2,7.371353306,76.96828815,18.56497171,63.30780289,19.22891793,-60.40395942,54.37067285,83.81745092,7.411208439,23.52828056,113.8858611,28.56367247,79.11405382,47.15920868,-44.9375522
2,68.35381801,16.44189816,-69.14175397,87.18765028,136.6329014,30.75128047,88.82084387,44.28371759,-73.25105814,56.62264415,91.36005028,5.511441231,33.79286125,141.9999939,54.94036757
2,70.66017331,134.7282944,34.43186374,84.29859914,29.90022588,-82.36678638,24.26772917,119.5233833,46.18673551,104.004548,39.00090087,-87.40407019,61.19013639,7.19353121,-76.1654747
2,86.19826226,140.3151333,17.77735879,27.41034828,91.2068593,17.56410183,68.70220289,16.301192,-67.06472476,106.861725,127.7721578,-23.05725982,102.7562509,57.01594483,-74.9967383
2,69.68783337,141.3647182,1.046651986,56.86207614,98.94039658,-12.10281965,71.20794724,57.23727017,-48.77910984,-2.131090121,123.0577549,30.53864084,-11.91140036,81.66809782,10.39032176
2,102.2372088,132.4663455,12.77168052,101.9323961,41.52536699,-90.1946531,60.40835677,7.531358838,-76.83061614,16.45795559,123.8098121,42.69085176,10.22056677,81.22255589,26.57833218
2,60.78538905,96.25646807,-3.366834813,57.97093105,39.07459617,-58.21192267,73.68270551,57.11816649,-45.08100109,54.89221237,147.4867047,25.16735919,89.20695102,74.75326202,-41.60432608
2,92.40402014,57.72188738,-81.93365681,-8.663996977,130.9816296,19.20962262,76.37843,41.8095768,-79.05515084,-3.251648467,88.84826861,11.30594901,37.09573046,107.4284914,-10.19847872
2,15.48872049,115.7909836,17.33100128,81.81671485,125.6234299,14.4615684,92.39801897,61.81377306,-40.32275866,82.21416908,41.43438607,-47.7644803,42.78316694,141.9906296,20.61839169
2,71.53792034,45.54395058,-82.37574693,12.29153759,104.2666114,0.377023637,-11.47632819,133.7920137,17.83340574,12.32685798,161.3906925,7.979227417,-8.217518154,93.64661338,8.454781097
2,82.8876939,86.91434796,-18.7125926,106.5270517,55.89690752,-81.39906984,65.14533908,11.36952106,-77.86843527,86.91069841,38.79458607,-81.44319995,62.37949653,92.37726232,1.453740821
2,52.01481994,162.2150288,-17.03523164,11.32946723,100.8326432,-8.460258099,88.94882587,64.21219997,-56.85903864,59.50101511,148.5073779,-31.86478772,75.69875244,42.85310283,-58.79388243
2,71.1365166,85.00971614,-0.969578652,14.92801774,125.0813103,41.93683536,102.0880524,131.7837652,12.65490876,103.769012,40.69012847,-87.58831336,60.22746988,7.516711374,-77.83183179
2,37.83105604,143.644699,8.524925131,71.75647878,10.97063338,-49.00525458,23.77635648,97.65204517,0.506906145,103.4270524,50.92367501,-42.37366532,68.50309553,96.15398494,-10.57485855
2,9.512893774,162.2730941,-11.23944387,40.47716317,163.0904184,-26.54772878,65.57085756,6.854920346,-64.56266636,14.37342306,100.0470982,7.48261698,-16.64792055,92.71285623,7.634628973
2,61.87459956,94.75474818,-18.5434479,60.78592053,160.9659587,-5.853905587,66.488722,5.08885897,-63.34476851,32.42805953,160.0983068,5.688587925,-11.83711554,135.230515,12.75337135
2,82.00911081,71.78444124,-27.98234777,27.88656656,81.91793522,32.1834321,63.929948,85.90945656,15.97580464,56.90288893,31.23880811,-48.31357395,69.30344127,57.18573738,-36.20664665
2,76.30621512,18.19052383,-61.8028213,31.74011935,147.4245893,20.70718705,144.2865369,71.26893833,102.2957771,70.35362375,87.17128127,-10.4928738,59.17172249,151.6532417,10.40712329
2,88.04588999,74.79344734,-43.60237105,0.56918791,122.5272574,31.55860468,15.14227589,94.33940467,14.3000338,40.8135976,102.8677584,9.418447074,67.88411222,139.3440308,10.34413612
2,22.37145649,95.65294743,6.676465759,-13.45491417,126.5234446,13.624216,85.25196284,129.9714157,-6.486942143,-15.1544894,88.10035897,4.331061895,110.7479795,41.50019846,-53.43797457
2,66.53001091,14.93101555,-60.77676588,2.729800608,78.00356673,8.640662692,78.73810269,127.792183,17.49406769,24.22164527,86.14168478,11.06877825,71.16263233,79.3514488,-1.404840034
2,88.48970515,31.58981839,-58.4250234,-24.77183983,82.77088749,4.564401376,-38.62798201,122.3942306,12.15198417,13.14300464,95.81791809,9.316832895,108.6165882,45.19199615,-59.31301431
2,38.40345825,92.54375639,6.738217296,20.84530369,133.7592008,20.96580876,108.0845661,48.6944096,-79.15682327,101.3197442,137.2904681,-19.02517018,10.54437623,92.15092078,15.28929081
2,51.33823076,143.2711618,18.34349308,12.92041836,155.3741029,7.584154413,59.99318786,99.52185403,17.95943712,31.31832492,159.357898,18.22443163,36.33898893,103.8307468,10.18062031
2,62.24348396,98.53672366,9.537109553,79.89355058,93.75095165,-6.404331631,49.02596508,154.1776718,32.24265376,21.15251376,132.6636404,36.17793234,12.86225652,94.82062611,30.06103401
2,32.04131647,146.7669247,22.3005294,71.43661798,86.50111843,-9.795987538,-0.647465764,88.47231643,13.38097084,50.51389827,99.09449089,3.947919667,3.459544039,128.3507736,15.99459356
2,41.76637225,100.8217347,-12.37836315,70.77918486,146.6425581,-24.38632858,59.74571158,161.2874326,-9.506554545,63.39239224,93.51343519,-19.06133754,-11.8013431,136.1422594,8.694052529
2,50.37544576,85.68310586,31.80898805,65.24009297,127.3920978,52.55657465,19.80973271,107.6272677,55.23806092,1.966760332,75.35210655,40.33682369,63.71664355,85.28104258,18.11256027
2,93.81994574,42.59216467,-56.67958355,62.27605614,150.1988811,12.75751631,147.7500447,71.12323283,102.7160193,70.16438763,86.77290222,-11.31075109,83.15572785,134.9922139,-1.776084458
2,45.69212516,87.63968353,13.26921615,119.6422976,112.1477236,-18.79568291,13.94434614,79.8006755,26.43525757,71.93945763,84.8852756,-2.0346384,25.10100292,120.9613515,44.2053766
2,78.99776473,139.6649536,22.73650504,28.6806467,84.286013,16.03851321,21.28350367,113.6372432,27.4820806,54.99653755,137.1439058,29.39763938,73.46207849,78.51742451,-6.671715786
2,28.9548231,95.62086795,14.01530574,3.14528864,87.6789154,18.99139678,83.7359671,135.01397,2.511309235,71.7995768,86.76959639,-7.813606584,93.21670364,44.69661474,-55.49098221
2,67.59822204,6.730361102,-75.49092291,58.11540188,151.7655075,23.15205466,8.82060267,91.22854939,16.84140866,90.83575397,32.28592701,-76.12295214,101.367759,137.6108724,-14.89485459
2,111.6646374,125.3286188,-20.70591915,67.51610373,16.90718833,-69.31337822,-2.799825175,83.83949276,27.59675847,82.18389145,83.95038776,-15.92766227,87.02707983,45.56632165,-74.24817864
2,101.1281743,66.71274013,-53.44223048,59.86575154,151.0587906,13.3618407,49.33017225,99.04756694,4.074812953,3.458434172,128.1738783,15.91252556,67.96360482,87.96154214,-11.9396518
2,52.2873126,83.55908355,6.733883799,28.58832837,84.44028275,13.43714288,74.43576271,76.14089422,-3.597371231,76.99454982,139.9460032,23.91284915,21.54951066,114.9104694,24.48495257
2,91.87245559,137.2845591,-0.42912554,36.18417148,99.49171652,23.2246556,11.97843936,94.90484047,28.8803121,97.66544221,73.53049842,-70.52189054,20.22985919,132.6127125,34.99947193
2,66.26936285,13.40970005,-76.07047146,48.38300168,157.9769963,0.849938392,99.55064958,64.8838634,-71.07874663,35.60940616,94.32682979,5.748430359,21.15903842,137.1580853,7.416591482
2,81.3892594,72.3876381,-29.09904777,18.91739485,110.4696899,50.9198226,67.64483624,58.52657854,-40.05502615,63.61147207,86.09837331,15.48995821,54.99457803,32.2646027,-50.67536074
2,72.80599453,85.00947927,-1.103510829,84.06809705,29.63525933,-82.57027383,46.56505185,87.93515112,14.34382248,23.4997096,120.4992138,45.47747211,103.6921062,131.6305539,10.13990867
2,69.04415498,159.8890802,-6.549905223,45.9915524,158.204687,9.163972681,65.97590022,15.39392363,-74.29530315,82.34561156,146.2770077,-21.31557708,99.57188877,66.45220981,-75.51216378
2,56.18892589,32.31624865,-49.78691503,75.49411531,119.7968077,36.42418855,18.32951329,109.8231938,52.40928806,49.39114133,86.9900571,30.07022959,27.66402663,81.52059351,33.82215997
2,66.39942,20.16134231,-75.55319276,60.63878047,93.55102217,5.667235899,86.84344058,50.25735325,-73.48635722,37.63384223,91.65999056,17.72696546,51.40377583,154.8286169,24.54470681
2,53.62165115,150.1563872,-18.76622552,-14.15133971,135.5568408,17.33939234,12.3179684,160.8128023,8.320301854,-12.20712168,96.73212925,6.853147625,52.65726662,106.5076452,-26.73120614
2,62.94591127,13.9065603,-74.09005224,38.87910915,139.7472488,49.60303254,53.17996518,97.33501667,8.02969212,80.65727391,33.13420734,-82.77954072,23.68947725,95.69473416,18.23949458
2,96.92193664,74.61171363,-70.91031546,80.12445099,56.09548622,-71.13551637,36.03715938,98.86455528,25.70468405,21.76260706,131.8933753,39.34965929,84.38256527,150.9635197,20.7556018
2,103.0575939,131.2801922,12.70193625,61.55783874,6.813598429,-75.72471135,72.20308657,134.3029942,36.2412431,119.5836158,112.5151468,-15.22203917,105.2516315,38.56195472,-85.86754743
2,87.64183971,76.45429496,-43.91179843,16.10035787,93.4189484,16.90946215,19.62045448,141.2237032,39.03018521,67.46822006,140.7157155,7.296674891,-8.385178734,80.21135979,15.96528864
2,67.99240604,145.2545138,-15.59869326,41.16632636,107.1127567,-11.19075233,49.78624738,163.5453946,-8.023151743,83.38178229,37.26720805,-77.18138234,66.27722973,10.71395287,-71.50923713
2,96.53400547,74.45150071,-72.17704502,80.62312258,55.60353246,-70.41120995,35.2922374,99.12860768,23.95038107,92.94866716,136.9410924,3.735410151,79.92501903,93.7781,-5.064561951
2,104.3494503,59.76125339,-76.4084348,10.31093514,91.87393288,16.18195034,36.86618163,92.57838008,9.736908908,80.46612242,153.1483961,7.417639155,92.8548763,140.2295706,-9.80603184
2,7.286432901,74.05451465,26.81665293,69.13199759,54.9001676,-51.47856357,23.87192896,110.6156034,36.82313731,80.68325109,73.20783741,-40.67546109,52.81242305,85.06838803,7.869756449
2,86.53323698,61.14509673,-86.21782874,56.26069872,103.3583046,-24.04823244,32.86107151,110.3797652,-12.94198409,56.6088456,15.85538675,-76.66787563,-11.9993092,133.2335564,18.63460842
2,60.31539723,28.04280725,-69.62750105,22.07970996,132.3574093,37.39481935,64.21115709,98.21251076,11.86519832,37.59144265,99.09497995,25.38271386,80.79524113,54.88123434,-70.53448717
2,20.67857078,140.7195932,40.53220257,40.69132308,103.131831,9.954443702,59.08745332,97.50140568,-4.423900125,72.55670865,58.42325284,-46.60539973,87.56022805,76.54491087,-44.13619624
2,104.3502433,38.56456169,-87.17083867,69.95152469,135.6113338,33.99574945,22.75572308,120.9846695,43.58537569,101.950535,132.2808946,11.03467494,44.81503179,87.90534301,13.94711217
